run,luminosityBlock,event,PV_npvs,PV_x,PV_y,PV_z,nMuon,Muon_pt,Muon_eta,Muon_phi,Muon_mass,Muon_charge,Muon_pfRelIso03_all,Muon_pfRelIso04_all,Muon_dxy,Muon_dxyErr,Muon_dz,Muon_dzErr,nElectron,Electron_pt,Electron_eta,Electron_phi,Electron_mass,Electron_charge,Electron_pfRelIso03_all,Electron_dxy,Electron_dxyErr,Electron_dz,Electron_dzErr,MET_pt,MET_phi
196218,288,433622835.0,22,0.07064555585384369,0.06337093561887741,3.9402103424072266,1,[7.87],[0.914],[0.386],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],3,"[13.4, 7.69, 20.6]","[-1.46, 0.0454, 2.21]","[1.9, -2.62, -1.44]","[-0.00232, 0.0026, -0.025]","[1, -1, -1]","[-999, 1.61, 0.681]","[-0.00446, -0.00285, 0.03]","[0.00608, 0.00487, 0.0269]","[0.00575, 0.00148, 0.0264]","[0.00559, 0.00421, 0.0554]",41.25467300415039,2.9951679706573486
194076,65,74125489.0,12,0.0710497796535492,0.06511915475130081,6.926000595092773,0,[],[],[],[],[],[],[],[],[],[],[],1,[10.2],[-1.05],[2.77],[0.00254],[-1],[1.13],[0.0112],[0.0031],[-0.0254],[0.00464],24.474000930786133,-0.14340840280056
194915,34,31913316.0,10,0.07531169801950455,0.06391507387161255,-1.8958063125610352,0,[],[],[],[],[],[],[],[],[],[],[],1,[10.1],[-0.31],[2.77],[-0.00194],[-1],[-999],[-0.00273],[0.00369],[-0.00347],[0.00355],18.48019790649414,-0.3288692235946655
196452,328,458815399.0,20,0.07143276929855347,0.06788364797830582,-1.8832635879516602,0,[],[],[],[],[],[],[],[],[],[],[],1,[17.5],[0.833],[1.46],[-0.00686],[-1],[0.75],[0.00656],[0.00494],[0.0297],[0.00513],38.46106719970703,-1.446128249168396
195397,329,495455109.0,17,0.07234317064285278,0.06265510618686676,7.517573833465576,0,[],[],[],[],[],[],[],[],[],[],[],3,"[36.1, 41.5, 8.08]","[0.126, 2.22, -2.16]","[-0.0395, 2.36, -2.34]","[0.0132, -0.0467, -0.00719]","[-1, 1, 1]","[-999, -999, -999]","[0.000897, 0.00153, 0.00986]","[0.00289, 0.00178, 0.0166]","[0.00207, 0.0071, -1.12]","[0.00252, 0.00529, 0.0171]",18.36177635192871,0.213046133518219
196495,242,238747438.0,18,0.067819744348526,0.06466468423604965,0.9945310354232788,0,[],[],[],[],[],[],[],[],[],[],[],1,[34.7],[2.08],[0.0515],[0.0415],[-1],[-999],[-0.00384],[0.00713],[0.000718],[0.0138],31.103008270263672,-1.3748290538787842
194643,253,318579551.0,20,0.07623778283596039,0.06179654598236084,-1.1666871309280396,0,[],[],[],[],[],[],[],[],[],[],[],1,[5.32],[0.639],[1.94],[-0.00125],[1],[-999],[0.00243],[0.00437],[0.000955],[0.00382],9.868692398071289,-1.4695056676864624
195656,79,73288499.0,7,0.07274133712053299,0.05986504256725311,-2.9919393062591553,2,"[3.72, 4.47]","[1.44, 1.87]","[-2.82, -0.921]","[0.106, 0.106]","[1, 1]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]",0,[],[],[],[],[],[],[],[],[],[],13.58808708190918,2.9509620666503906
194108,372,360204294.0,19,0.07156520336866379,0.05967044457793236,10.24416732788086,0,[],[],[],[],[],[],[],[],[],[],[],1,[13.5],[-0.779],[0.68],[0.00334],[1],[-999],[-0.00108],[0.00297],[-0.00346],[0.00289],20.752290725708008,0.39657947421073914
194712,257,186937614.0,5,0.06876064091920853,0.0598473958671093,-7.608734607696533,1,[3.38],[1.81],[2.42],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[10.1],[2.26],[-1.18],[0.00695],[1],[0.11],[0.172],[0.0184],[-0.0284],[0.0186],6.31764554977417,-0.49239256978034973
194210,515,482283995.0,6,0.07266438007354736,0.06011117994785309,0.9985426068305969,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],4.913036346435547,-0.34330716729164124
196452,905,1197743931.0,14,0.07094931602478027,0.06417055428028107,-2.8023645877838135,0,[],[],[],[],[],[],[],[],[],[],[],2,"[24.6, 51.5]","[0.376, 1.72]","[-2.51, 0.311]","[0.00587, 0.0358]","[1, 1]","[-999, 0.241]","[0.000685, -0.0247]","[0.00212, 0.00316]","[-0.0016, 0.235]","[0.00158, 0.0043]",1.8889057636260986,-2.5917787551879883
196218,111,125891209.0,23,0.06330221891403198,0.0626862570643425,-7.148983478546143,0,[],[],[],[],[],[],[],[],[],[],[],2,"[44.9, 35.6]","[-1.86, -0.765]","[-2.31, 0.701]","[-0.0482, 0.0191]","[1, -1]","[0.096, -999]","[-0.00435, -0.00279]","[0.00565, 0.00511]","[-0.0629, -0.00432]","[0.0152, 0.00438]",56.62486267089844,0.11964114755392075
195552,1214,1414627340.0,10,0.07136456668376923,0.06535608321428299,-6.865571022033691,0,[],[],[],[],[],[],[],[],[],[],[],2,"[30.1, 73.5]","[1.38, -0.438]","[2.57, 2.27]","[-0.0109, -0.00983]","[-1, 1]","[0.0649, -999]","[0.00339, 0.00479]","[0.00603, 0.00372]","[0.00288, -0.00642]","[0.00646, 0.00389]",11.387115478515625,-0.8617926239967346
195950,1484,1338151261.0,10,0.07403551042079926,0.06158720329403877,1.964249849319458,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],8.078394889831543,1.1365827322006226
195113,305,380745514.0,10,0.07796044647693634,0.061977386474609375,-1.848570704460144,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],12.247076988220215,-1.646167278289795
194225,45,52669187.0,17,0.07522892206907272,0.0592828094959259,2.580305814743042,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],16.386117935180664,-2.246741771697998
194789,231,309357895.0,15,0.07099398225545883,0.06372921913862228,-9.389132499694824,0,[],[],[],[],[],[],[],[],[],[],[],3,"[14.5, 26.9, 42.4]","[-0.417, -0.641, 2.21]","[-0.359, -0.5, 3.05]","[0.00357, 0.00521, -0.065]","[1, 1, -1]","[8.04, -999, -999]","[0.00415, -0.00323, 0.00873]","[0.00419, 0.0038, 0.0298]","[0.00295, 0.00352, 0.0127]","[0.00273, 0.0035, 0.0345]",19.230636596679688,2.1720452308654785
194314,103,110991789.0,20,0.06884690374135971,0.06054481863975525,-7.0118279457092285,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],23.358989715576172,-2.8926842212677
196438,1222,1041724275.0,7,0.07386055588722229,0.06407902389764786,2.0966365337371826,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],20.204936981201172,0.4251820147037506
196197,205,295660175.0,18,0.067731574177742,0.06408759206533432,-4.5188212394714355,0,[],[],[],[],[],[],[],[],[],[],[],1,[32.6],[1.96],[2.1],[-0.00629],[-1],[0.152],[0.00195],[0.00836],[0.00507],[0.00818],28.319602966308594,-0.7848417162895203
194912,936,1389362374.0,14,0.06969188898801804,0.061981018632650375,3.044982671737671,1,[5.44],[0.561],[2.52],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],1,[5.78],[-0.365],[0.383],[-0.000846],[-1],[-999],[-0.00484],[0.00679],[-0.00256],[0.00374],43.52156448364258,-0.6332501173019409
196438,906,776646822.0,7,0.07314493507146835,0.05853574723005295,-2.1160078048706055,0,[],[],[],[],[],[],[],[],[],[],[],2,"[13.6, 18.8]","[-1.31, -2.41]","[2.36, -0.384]","[0.000954, -0.0199]","[-1, 1]","[0.0707, -999]","[-0.000157, 0.00733]","[0.00351, 0.00432]","[0.00374, 0.00743]","[0.00386, 0.00946]",11.916349411010742,-3.115293025970459
195303,394,510120541.0,18,0.06733544915914536,0.0656718909740448,-7.570909023284912,0,[],[],[],[],[],[],[],[],[],[],[],1,[20.2],[2.38],[2.19],[-0.0147],[1],[1.04],[0.00603],[0.028],[-0.492],[0.0576],9.183379173278809,-2.5323679447174072
195647,27,43406280.0,21,0.07251885533332825,0.06037553772330284,3.975602149963379,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],27.68218994140625,-1.8761327266693115
196438,1179,1006869102.0,6,0.07380165159702301,0.06051705777645111,1.853994607925415,0,[],[],[],[],[],[],[],[],[],[],[],1,[12.3],[-0.0204],[-0.514],[-0.00311],[1],[0.119],[-0.013],[0.00476],[0.0199],[0.00415],12.83247184753418,2.0966265201568604
194480,1280,1098491194.0,8,0.07032568007707596,0.0637393519282341,1.5439178943634033,0,[],[],[],[],[],[],[],[],[],[],[],1,[18.6],[2.41],[0.229],[-0.0212],[-1],[-999],[0.338],[0.129],[-0.47],[1.44],4.1079206466674805,1.8348907232284546
196438,365,299936097.0,12,0.07075760513544083,0.06274417042732239,0.6046981811523438,1,[3.97],[-0.331],[-1.67],[0.106],[1],[8.87],[9.89],[-0.000712],[0.00341],[0.00105],[0.00542],3,"[11.4, 28.2, 10.8]","[-0.247, 1.15, -0.31]","[-1.69, 1.8, -0.971]","[0.00208, -0.00639, 0.00325]","[-1, -1, -1]","[-999, 0.734, 2.36]","[-0.0066, -0.00178, 0.0628]","[0.00564, 0.00238, 0.0124]","[-0.00128, 0.00402, -0.00759]","[0.00473, 0.00439, 0.00669]",17.790172576904297,0.15043048560619354
196452,964,1261460499.0,19,0.07170470803976059,0.06659804284572601,-4.420382976531982,0,[],[],[],[],[],[],[],[],[],[],[],1,[25.3],[1.99],[1.73],[0.0372],[1],[-999],[-0.00677],[0.0169],[0.031],[0.0173],15.43240737915039,-0.48932164907455444
195868,45,79036611.0,16,0.07370096445083618,0.0662478432059288,-2.244863271713257,0,[],[],[],[],[],[],[],[],[],[],[],2,"[49.4, 42.8]","[-0.754, -0.669]","[2.05, -0.987]","[-0.00739, -0.00568]","[1, -1]","[0.0348, 0.0502]","[0.0021, 0.00251]","[0.00191, 0.00282]","[0.00253, -0.00169]","[0.00232, 0.00314]",17.24428939819336,-0.9138281345367432
195013,159,197887030.0,21,0.07449805736541748,0.06183716654777527,2.0310111045837402,0,[],[],[],[],[],[],[],[],[],[],[],1,[12.4],[-1.29],[-1.61],[-0.00457],[-1],[0.423],[-0.0047],[0.00665],[-0.00157],[0.00547],37.5316276550293,1.5898174047470093
195147,222,183751175.0,25,0.0731598287820816,0.05905643850564957,0.11580483615398407,2,"[3.83, 3.69]","[2.36, 2.36]","[-0.245, -0.245]","[0.106, 0.106]","[1, 1]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]","[-999, -999]",1,[32.4],[-1.69],[1.65],[0.0279],[1],[-999],[0.0117],[0.00333],[-5.78],[0.00519],47.50063705444336,-1.7594544887542725
194644,357,362690989.0,14,0.07134190201759338,0.04861181229352951,1.422341227531433,0,[],[],[],[],[],[],[],[],[],[],[],1,[24.2],[-2.31],[-1.19],[0.00828],[1],[-999],[0.00109],[0.00565],[-0.0477],[0.0113],29.35957908630371,-1.6768146753311157
195397,192,306283419.0,24,0.07175632566213608,0.06365402042865753,1.8186099529266357,1,[3.95],[0.899],[-1.73],[0.106],[1],[121],[123],[-0.0115],[0.00501],[0.00658],[0.0076],2,"[373, 414]","[-0.86, 0.886]","[1.36, -1.77]","[0.0298, -0.0819]","[1, 1]","[-999, -999]","[0.00189, 0.0012]","[0.00171, 0.00288]","[0.0039, 0.00698]","[0.00254, 0.0035]",21.626827239990234,-3.1317787170410156
195304,907,1024185706.0,11,0.07173613458871841,0.061117514967918396,0.06430651247501373,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],10.469484329223633,0.6976805329322815
195109,229,295058880.0,15,0.07050958275794983,0.06369586288928986,-6.3226423263549805,0,[],[],[],[],[],[],[],[],[],[],[],2,"[9.87, 8.8]","[-0.282, -0.582]","[-1.07, -1.22]","[-0.000681, 0.00319]","[-1, 1]","[1.13, 1.3]","[-0.0194, 0.0104]","[0.00425, 0.00618]","[-0.0163, 0.0463]","[0.00356, 0.00383]",11.274699211120605,2.875835657119751
195304,356,457709839.0,22,0.07184385508298874,0.05998174101114273,-5.86566686630249,0,[],[],[],[],[],[],[],[],[],[],[],2,"[17, 9.03]","[2.25, -0.925]","[-0.764, -0.415]","[0.0157, -0.00252]","[1, 1]","[-999, 3.5]","[0.00889, -1.28]","[0.00803, 0.366]","[0.0217, -0.204]","[0.018, 0.14]",33.88660430908203,-1.266732931137085
194480,541,491713143.0,12,0.06927363574504852,0.05936450883746147,-5.662991046905518,0,[],[],[],[],[],[],[],[],[],[],[],1,[10.1],[0.372],[1.37],[-0.00169],[1],[-999],[-0.00111],[0.00424],[-0.00397],[0.00281],8.753767967224121,1.0274180173873901
195147,370,428251469.0,13,0.07385460287332535,0.060138266533613205,-4.365746021270752,0,[],[],[],[],[],[],[],[],[],[],[],1,[11.4],[-1.24],[-0.215],[-0.00539],[1],[-999],[0.00473],[0.00486],[0.00645],[0.00428],7.374289035797119,-0.7585328817367554
195251,123,221072958.0,17,0.07669010013341904,0.06263336539268494,11.758214950561523,0,[],[],[],[],[],[],[],[],[],[],[],2,"[69.9, 40.7]","[-1.07, -0.707]","[1.63, -1.97]","[-0.0195, -0.00965]","[1, 1]","[0.0167, -999]","[0.000584, 0.000749]","[0.00289, 0.00498]","[0.000685, -0.00239]","[0.00338, 0.00416]",8.208306312561035,-0.6393059492111206
195774,227,413572770.0,14,0.07279977947473526,0.061252422630786896,4.975093841552734,1,[3.54],[1.47],[-0.622],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],3,"[5.47, 18.8, 36.2]","[0.343, 1.26, -1.97]","[-1.62, -2.06, 0.685]","[0.00063, -0.00324, 0.0262]","[1, -1, -1]","[-999, -999, 0.181]","[0.014, -0.0282, 0.483]","[0.0138, 0.0111, 0.189]","[-9.44, 0.0494, -10.7]","[0.00379, 0.0059, 0.236]",28.228235244750977,2.395141839981079
196218,219,319063577.0,17,0.07067728042602539,0.06379454582929611,1.4170334339141846,0,[],[],[],[],[],[],[],[],[],[],[],2,"[26.6, 23.5]","[0.6, -1.03]","[0.467, -2.39]","[-0.00365, 0.0109]","[1, -1]","[0.135, 0.612]","[0.000694, 0.0652]","[0.00207, 0.00744]","[0.00408, 0.109]","[0.00226, 0.00553]",76.6439208984375,-1.4461392164230347
194050,231,219450407.0,21,0.0721336230635643,0.062264133244752884,-9.907655715942383,0,[],[],[],[],[],[],[],[],[],[],[],2,"[11.9, 11.4]","[2.28, 1.03]","[0.513, -0.789]","[0.0133, 0.00055]","[-1, 1]","[-999, -999]","[0.000988, 0.0031]","[0.00695, 0.0066]","[-0.00125, -0.00513]","[0.0193, 0.00572]",34.939571380615234,0.9556798338890076
194050,758,712993663.0,7,0.07339735329151154,0.06265953183174133,-4.602987289428711,0,[],[],[],[],[],[],[],[],[],[],[],2,"[46, 28.4]","[1.3, -0.244]","[-2.78, -0.544]","[-0.012, -0.00708]","[1, -1]","[0.00662, 0.0639]","[0.00234, 0.000773]","[0.00238, 0.00215]","[0.00134, 0.00222]","[0.00334, 0.00316]",24.515832901000977,1.5339369773864746
195303,350,442290852.0,20,0.07283278554677963,0.059978168457746506,1.9669207334518433,1,[10.3],[-0.586],[-2.04],[0.106],[1],[4.26],[4.35],[0.00157],[0.00229],[-0.00358],[0.00275],4,"[5.23, 10, 37.2, 10.9]","[-0.039, -0.736, -0.603, -0.139]","[-2.6, -2.12, -2.01, -2.65]","[0.00139, 0.00342, 0.00737, -0.00285]","[-1, -1, -1, 1]","[-999, 4.45, 1.21, -999]","[-0.0407, -0.00342, -0.00786, -0.0208]","[0.00542, 0.00497, 0.00219, 0.00583]","[-0.0241, 0.00144, -0.00625, 0.00927]","[0.00439, 0.00391, 0.002, 0.00477]",52.33207702636719,-0.2907644212245941
195378,319,403833293.0,24,0.07500235736370087,0.06691309064626694,-8.059958457946777,0,[],[],[],[],[],[],[],[],[],[],[],3,"[11.9, 10.3, 43.9]","[-1.53, -0.948, 2.32]","[-2.24, -2.19, 1.1]","[-0.00264, -0.00316, 0.083]","[-1, 1, -1]","[-999, -999, -999]","[-0.00329, 0.00125, -0.00295]","[0.0061, 0.00617, 0.00507]","[-0.00681, -0.00203, 0.0182]","[0.00567, 0.00526, 0.0133]",10.329869270324707,0.32592424750328064
195948,605,872182078.0,19,0.07570631802082062,0.06360325217247009,7.966593265533447,0,[],[],[],[],[],[],[],[],[],[],[],2,"[45.8, 43.6]","[-1.1, -1.38]","[1.24, -1.84]","[-0.0149, -0.0259]","[1, -1]","[0.0438, 0.054]","[0.00162, -0.00182]","[0.00187, 0.00375]","[0.000988, -0.0019]","[0.00277, 0.00519]",15.18442440032959,-1.8465306758880615
194480,186,165377105.0,13,0.06830800324678421,0.06205806881189346,-0.6711118817329407,0,[],[],[],[],[],[],[],[],[],[],[],2,"[73.8, 16.8]","[-0.868, -2.38]","[-2.8, 0.41]","[0.0274, -0.0197]","[1, -1]","[0.0664, 0.0721]","[0.00188, 0.0149]","[0.00183, 0.0156]","[0.000203, 0.0112]","[0.00286, 0.0329]",12.02139949798584,-1.4817498922348022
196199,192,229888357.0,17,0.07566408812999725,0.05937737599015236,3.0867350101470947,0,[],[],[],[],[],[],[],[],[],[],[],1,[28.1],[-2.25],[0.68],[0.0454],[1],[-999],[-0.00471],[0.0198],[-1.67],[0.0427],20.332788467407227,0.7361310124397278
194150,180,219622161.0,15,0.07525554299354553,0.06224660202860832,-0.5492376089096069,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],32.79137420654297,-1.5470483303070068
195398,461,400286373.0,11,0.07255972176790237,0.06049627438187599,12.328009605407715,0,[],[],[],[],[],[],[],[],[],[],[],1,[19.6],[0.373],[-2.17],[-0.00249],[-1],[-999],[-0.00244],[0.00347],[0.000399],[0.00217],37.4172477722168,1.8759548664093018
194314,266,377981553.0,18,0.0750829428434372,0.06264906376600266,-0.39422643184661865,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],25.223426818847656,-2.9586966037750244
195016,304,344044126.0,9,0.07374333590269089,0.06611195206642151,0.8526687026023865,0,[],[],[],[],[],[],[],[],[],[],[],1,[80.9],[-0.674],[-1.66],[-0.0187],[1],[-999],[-0.00888],[0.00187],[0.133],[0.00259],19.495342254638672,0.07892569899559021
196239,689,628819495.0,9,0.07452660799026489,0.062018901109695435,1.5035983324050903,0,[],[],[],[],[],[],[],[],[],[],[],2,"[28.8, 26.7]","[0.476, -0.837]","[0.39, -2.72]","[-0.00384, -0.0142]","[-1, -1]","[-999, -999]","[-0.00206, -0.000997]","[0.00197, 0.00816]","[-0.00173, 0.00453]","[0.00147, 0.00668]",19.136987686157227,1.570407748222351
196438,1211,1032221485.0,4,0.06798618286848068,0.06127042695879936,-1.3374308347702026,0,[],[],[],[],[],[],[],[],[],[],[],3,"[53.9, 6.9, 37.2]","[1.23, -0.276, 0.0977]","[-2.38, -0.246, 1.95]","[0.0272, -0.00202, 0.0119]","[-1, -1, 1]","[0.0406, -999, 0.0418]","[0.0123, -0.002, 0.00681]","[0.00492, 0.00773, 0.00381]","[-0.0246, 0.000208, -0.00243]","[0.00771, 0.00199, 0.00353]",1.320410966873169,2.443556070327759
195552,248,401406846.0,18,0.07196395099163055,0.06254824995994568,5.118533134460449,3,"[4.09, 3.56, 3.02]","[-1.55, -1.97, -1.86]","[1.49, 1.66, 1.9]","[0.106, 0.106, 0.106]","[1, 1, 1]","[-999, -999, -999]","[-999, -999, -999]","[-999, -999, -999]","[-999, -999, -999]","[-999, -999, -999]","[-999, -999, -999]",0,[],[],[],[],[],[],[],[],[],[],11.140800476074219,-0.7379826903343201
194210,548,514801311.0,8,0.06992767006158829,0.06022551283240318,-12.505538940429688,0,[],[],[],[],[],[],[],[],[],[],[],2,"[30.9, 36.2]","[-0.468, -2.2]","[2.61, -0.47]","[0.00118, -0.0478]","[-1, 1]","[0.0281, 0]","[-0.000791, 1.25]","[0.00206, 0.374]","[0.000132, -1.85]","[0.00192, 0.815]",1.52271568775177,2.698826551437378
196199,263,308788575.0,20,0.06652603298425674,0.06057494133710861,-1.905572772026062,0,[],[],[],[],[],[],[],[],[],[],[],1,[37.8],[-0.0145],[-0.123],[0.0044],[-1],[0.277],[0.0279],[0.00837],[0.0033],[0.00577],20.0825252532959,-1.4747283458709717
196531,241,330009255.0,24,0.06917944550514221,0.06507454812526703,-4.425229549407959,0,[],[],[],[],[],[],[],[],[],[],[],2,"[68.7, 68.8]","[-1.55, -1.76]","[0.857, -2.33]","[-0.0238, -0.0262]","[1, -1]","[0.397, 0.361]","[0.00102, 0.0812]","[0.00601, 0.042]","[0.099, -0.0896]","[0.00535, 0.0334]",14.39513874053955,-1.2466704845428467
194480,1016,898551409.0,11,0.07375854253768921,0.06362533569335938,0.9448886513710022,0,[],[],[],[],[],[],[],[],[],[],[],1,[25.1],[1.9],[2.3],[0.0203],[-1],[0.266],[0.424],[0.151],[-2.81],[0.22],12.683791160583496,2.1510636806488037
196452,826,1110844597.0,14,0.07313399761915207,0.06502445042133331,-2.319456100463867,0,[],[],[],[],[],[],[],[],[],[],[],3,"[30, 8.59, 33.9]","[-2.13, -1.94, -1.98]","[1.52, -2.33, -1.36]","[0.0241, 0.00863, 0.0167]","[1, 1, 1]","[-999, -999, 0.113]","[-0.00919, 0.0155, -0.00062]","[0.00505, 0.0145, 0.00799]","[-0.0193, -0.0124, -0.000121]","[0.0061, 0.0188, 0.0128]",9.504712104797363,-2.855607032775879
195950,910,830173628.0,12,0.07317175716161728,0.06264962255954742,-2.5532662868499756,0,[],[],[],[],[],[],[],[],[],[],[],1,[30.9],[1.56],[2.01],[0.00449],[1],[0.0719],[0.00253],[0.00182],[-0.000454],[0.00424],15.281159400939941,1.9849883317947388
196437,77,73766105.0,15,0.06931948661804199,0.06538541615009308,-6.587997913360596,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],31.96680450439453,-1.992240071296692
195776,57,49579399.0,15,0.07104508578777313,0.06356186419725418,6.668219566345215,0,[],[],[],[],[],[],[],[],[],[],[],1,[69.2],[-1.89],[-2.38],[0.0337],[-1],[-999],[-0.0202],[0.0148],[0.00519],[0.0162],15.059591293334961,-1.9324438571929932
196452,559,784926667.0,18,0.07331621646881104,0.06425231695175171,0.9059258103370667,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],31.746240615844727,-1.4965108633041382
195378,1107,1221117691.0,12,0.07225769013166428,0.06258377432823181,-2.745302677154541,0,[],[],[],[],[],[],[],[],[],[],[],2,"[33, 38.2]","[-0.356, -2.45]","[-2.32, 0.596]","[-0.0083, -0.0587]","[1, -1]","[0.087, -999]","[0.00187, 0.00131]","[0.00185, 0.00444]","[-0.00065, -0.0319]","[0.00223, 0.0276]",7.907089710235596,1.6505122184753418
195251,36,67170294.0,21,0.0688759833574295,0.06083308160305023,-0.8007788062095642,1,[6.59],[1.61],[3.09],[0.106],[1],[0.778],[0.93],[-0.0284],[0.00246],[0.00693],[0.00759],2,"[15.7, 15.7]","[1.6, -1.81]","[3.01, -1.13]","[0.0108, 0.0101]","[-1, 1]","[0.499, 0.8]","[0.0536, -0.114]","[0.00645, 0.00925]","[0.234, 0.0661]","[0.00889, 0.012]",18.763343811035156,2.2040317058563232
195113,167,218903875.0,18,0.07470449060201645,0.05846326798200607,12.343790054321289,1,[10.8],[-1.31],[0.741],[0.106],[1],[-999],[-999],[-999],[-999],[-999],[-999],2,"[9.23, 25.2]","[-0.482, 0.526]","[1.54, -2.23]","[0.00239, -0.00442]","[-1, -1]","[0.227, -999]","[0.000531, 0.00129]","[0.00564, 0.00364]","[0.00535, 0.00228]","[0.00471, 0.00291]",24.776952743530273,1.196022391319275
195114,65,61540823.0,12,0.07271700352430344,0.06181149184703827,-3.1076278686523438,0,[],[],[],[],[],[],[],[],[],[],[],1,[9.91],[0.505],[-0.115],[0.00457],[1],[3.15],[0.00245],[0.00274],[0.00356],[0.00267],18.44856071472168,-0.5846348404884338
195655,354,399292991.0,11,0.07310553640127182,0.06453823298215866,5.658010482788086,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],8.5827054977417,-1.0144797563552856
196027,113,173943305.0,22,0.07081237435340881,0.063878633081913,-8.156702995300293,0,[],[],[],[],[],[],[],[],[],[],[],1,[70.8],[-2.33],[0.471],[0.0351],[1],[-999],[0.00681],[0.008],[13.9],[0.0215],31.02606964111328,-2.953258752822876
194050,522,502255634.0,8,0.07311031967401505,0.06125545874238014,-8.761082649230957,0,[],[],[],[],[],[],[],[],[],[],[],2,"[40.1, 36.1]","[-1.54, -0.379]","[2.33, -1.04]","[0.03, -0.00784]","[-1, 1]","[0, 0.0897]","[-0.00183, -0.00417]","[0.00168, 0.00259]","[-0.0017, 0.00879]","[0.00361, 0.00227]",14.729535102844238,0.7664487361907959
195251,13,23921286.0,21,0.07226498425006866,0.06650223582983017,10.959705352783203,0,[],[],[],[],[],[],[],[],[],[],[],1,[37.5],[0.278],[3],[-0.00835],[-1],[0.322],[0.00621],[0.00219],[0.00164],[0.00285],36.71142578125,0.3970816731452942
194480,500,453946327.0,8,0.0681116133928299,0.061700932681560516,-2.719797372817993,0,[],[],[],[],[],[],[],[],[],[],[],1,[47.4],[2.42],[2.75],[0.0635],[1],[0.04],[-0.0103],[0.00848],[0.0109],[0.0154],6.849802017211914,0.007348522078245878
195397,788,1016688147.0,15,0.07663314789533615,0.06453718990087509,6.180667877197266,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],16.70254135131836,0.3865155875682831
195868,131,221196636.0,15,0.0705871507525444,0.06356596946716309,6.6827898025512695,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],14.664382934570312,-0.033572107553482056
194712,325,233951153.0,7,0.07167980819940567,0.061825599521398544,3.039515256881714,0,[],[],[],[],[],[],[],[],[],[],[],1,[48.7],[2.37],[2.95],[0.0369],[-1],[-999],[0.00222],[0.00464],[0.0243],[0.0139],4.708235263824463,-1.7858930826187134
194711,360,314343553.0,12,0.07397373765707016,0.06441591680049896,-1.3986530303955078,0,[],[],[],[],[],[],[],[],[],[],[],0,[],[],[],[],[],[],[],[],[],[],31.190427780151367,-1.0596647262573242
194479,355,413353782.0,12,0.06993141770362854,0.06522580981254578,1.981932520866394,0,[],[],[],[],[],[],[],[],[],[],[],1,[24],[-2.1],[-0.656],[-0.0278],[1],[-999],[0.00635],[0.014],[-0.00238],[0.0178],11.820233345031738,-2.557983636856079
194789,208,280528623.0,17,0.06906040757894516,0.059323862195014954,8.067878723144531,2,"[5.45, 3.58]","[0.755, -2.27]","[1.58, -0.939]","[0.106, 0.106]","[1, 1]","[-999, -999]","[-999, -999]","[0.00193, -999]","[1.9, -999]","[0.00195, -999]","[2.58, -999]",4,"[5.21, 8.84, 33.6, 18.9]","[-1.08, -1.35, 2.05, -1.29]","[-1.95, -1.54, 1.9, -1.54]","[-0.00252, -0.0054, 0.0332, 0.0146]","[-1, 1, 1, 1]","[4.48, -999, -999, 1.68]","[-0.00271, 0.00217, 0.00401, 0.00199]","[0.0055, 0.00278, 0.00451, 0.00429]","[-0.00117, -0.00304, 0.0105, -0.00407]","[0.00635, 0.00582, 0.00628, 0.0053]",47.69408416748047,0.3457653820514679
